Ticker,Filing Date,Actual Purchase Date,Purchase Price,Sell Date,Sell Price,Return on Investment
 ALTH,2008-01-14 17:52:05,2008-01-15,7.289999961853027,2008-01-18,7.239999771118164,-0.006858736762208961
 CW,2008-01-14 17:51:25,2008-01-15,46.65999984741211,2008-01-18,43.630001068115234,-0.0649378223147364
 WLFC,2008-01-14 17:24:20,2008-01-15,12.449999809265137,2008-01-18,12.149999618530273,-0.02409640123139655
 HOV,2008-01-14 17:20:44,2008-01-15,147.25,2008-01-18,151.0,0.025466893039049237
 HOV,2008-01-14 17:19:41,2008-01-15,147.25,2008-01-18,151.0,0.025466893039049237
 HOV,2008-01-14 17:18:40,2008-01-15,147.25,2008-01-18,151.0,0.025466893039049237
 HOV,2008-01-14 17:18:38,2008-01-15,147.25,2008-01-18,151.0,0.025466893039049237
 HOV,2008-01-14 17:13:21,2008-01-15,147.25,2008-01-18,151.0,0.025466893039049237
 INSM,2008-01-14 16:31:46,2008-01-15,8.5,2008-01-18,6.800000190734863,-0.1999999775606043
 SFD,2008-01-14 16:15:30,2008-01-15,26.0,2008-01-18,25.030000686645508,-0.0373076658982497
 SFD,2008-01-14 16:15:05,2008-01-15,26.0,2008-01-18,25.030000686645508,-0.0373076658982497
 SFD,2008-01-14 16:13:48,2008-01-15,26.0,2008-01-18,25.030000686645508,-0.0373076658982497
 EPHC,2008-01-14 15:45:37,2008-01-14,12.180000305175781,2008-01-17,11.180000305175781,-0.08210180418263692
 LGL,2008-01-14 15:04:31,2008-01-14,3.960999011993408,2008-01-17,4.753199100494385,0.20000007222983243
 UCBI,2008-01-14 14:59:44,2008-01-14,71.95796203613281,2008-01-17,75.49767303466797,0.04919137366283016
 CVGW,2008-01-14 14:47:26,2008-01-14,18.75,2008-01-17,19.149999618530273,0.02133331298828125
 EVOL,2008-01-14 14:45:48,2008-01-14,4.639999866485596,2008-01-17,4.300000190734863,-0.07327579429614363
 CWT,2008-01-14 13:55:25,2008-01-14,18.325000762939453,2008-01-17,18.045000076293945,-0.015279709412715671
 IOSP,2008-01-24 21:33:52,2008-01-25,14.779999732971191,2008-01-28,15.869999885559082,0.07374832018138137
 CXW,2008-01-24 20:59:30,2008-01-25,25.299999237060547,2008-01-28,26.18000030517578,0.034782651962541176
 G,2008-01-24 20:41:24,2008-01-25,12.100000381469727,2008-01-28,11.800000190734863,-0.024793403411316566
 CSE,2008-01-24 19:20:37,2008-01-25,15.319999694824219,2008-01-28,15.970000267028809,0.042428236628763716
 STAA,2008-01-24 18:44:40,2008-01-25,2.2200000286102295,2008-01-28,2.4600000381469727,0.10810811101069608
 TIXC,2008-01-24 18:12:11,2008-01-25,4.880000114440918,2008-01-28,5.199999809265137,0.06557370641801304
 SEH,2008-01-24 18:07:27,2008-01-25,14.550000190734863,2008-01-28,14.149999618530273,-0.027491447901100502
 EGBN,2008-01-24 18:00:01,2008-01-25,10.917354583740234,2008-01-28,11.190082550048828,0.024981140276856193
 CORT,2008-01-24 17:58:38,2008-01-25,2.7100000381469727,2008-01-28,2.549999952316284,-0.05904062124666698
 MXB,2008-01-24 17:56:13,2008-01-25,4.050000190734863,2008-01-28,1270.5,312.7036889298197
 CORT,2008-01-24 17:53:37,2008-01-25,2.7100000381469727,2008-01-28,2.549999952316284,-0.05904062124666698
 COR,2008-01-24 17:53:02,2008-01-25,23.149999618530273,2008-01-28,22.649999618530273,-0.02159827249412903
 AWRE,2008-01-24 17:27:31,2008-01-25,3.880000114440918,2008-01-28,3.8499999046325684,-0.007732012609147162
 DPZ,2008-01-24 17:27:13,2008-01-25,13.470000267028809,2008-01-28,13.300000190734863,-0.012620643869626564
 ANTP,2008-01-24 17:24:55,2008-01-25,4.920000076293945,2008-01-28,4.869999885559082,-0.010162640235673854
 WLFC,2008-01-24 17:16:11,2008-01-25,12.300000190734863,2008-01-28,12.529999732971191,0.018699149485345398
 ANTP,2008-01-24 17:08:29,2008-01-25,4.920000076293945,2008-01-28,4.869999885559082,-0.010162640235673854
 CNB,2008-01-24 17:05:07,2008-01-25,1.4982399940490723,2008-01-28,1.2454099655151367,-0.16875135461485655
 INCY,2008-01-24 17:04:12,2008-01-25,11.430000305175781,2008-01-28,11.539999961853027,0.009623766731435307
 INCY,2008-01-24 17:03:13,2008-01-25,11.430000305175781,2008-01-28,11.539999961853027,0.009623766731435307
 INCY,2008-01-24 17:01:45,2008-01-25,11.430000305175781,2008-01-28,11.539999961853027,0.009623766731435307
 INCY,2008-01-24 17:00:43,2008-01-25,11.430000305175781,2008-01-28,11.539999961853027,0.009623766731435307
 INCY,2008-01-24 16:59:48,2008-01-25,11.430000305175781,2008-01-28,11.539999961853027,0.009623766731435307
 WABC,2008-01-24 16:55:14,2008-01-25,47.36000061035156,2008-01-28,48.90999984741211,0.03272802400939498
 FCFC,2008-01-24 16:49:02,2008-01-25,7.619999885559082,2008-01-28,8.020000457763672,0.052493514201049314
 PH,2008-01-24 16:34:01,2008-01-25,63.75,2008-01-28,64.0,0.00392156862745098
 ATGN,2008-01-24 16:21:11,2008-01-25,1.5,2008-01-28,1.590000033378601,0.06000002225240072
 SFD,2008-01-24 16:19:48,2008-01-25,24.65999984741211,2008-01-28,26.360000610351562,0.06893758205427791
 SFD,2008-01-24 16:19:31,2008-01-25,24.65999984741211,2008-01-28,26.360000610351562,0.06893758205427791
 JCI,2008-01-24 16:18:37,2008-01-25,19.32703971862793,2008-01-28,20.07659339904785,0.03878264293612858
 INDB,2008-01-24 16:08:14,2008-01-25,27.290000915527344,2008-01-28,27.6299991607666,0.012458711389995122
 YORW,2008-01-24 15:33:03,2008-01-24,15.300000190734863,2008-01-28,15.329999923706055,0.001960766836418615
 NFJ,2008-01-24 15:32:40,2008-01-24,22.75,2008-01-28,22.5,-0.01098901098901099
 HE,2008-01-24 15:09:27,2008-01-24,21.889999389648438,2008-01-28,21.90999984741211,0.0009136801425919588
 HE,2008-01-24 15:08:23,2008-01-24,21.889999389648438,2008-01-28,21.90999984741211,0.0009136801425919588
 INDB,2008-01-24 14:48:28,2008-01-24,26.850000381469727,2008-01-28,27.6299991607666,0.02905023345307599
 CWBC,2008-01-24 14:04:06,2008-01-24,10.760000228881836,2008-01-28,10.449999809265137,-0.02881044730692483
 DKAM,2008-01-24 13:22:53,2008-01-24,1199.9940185546875,2008-01-28,1124.994384765625,-0.06250000635786046
 HOGS,2008-01-24 13:10:50,2008-01-24,12.600000381469727,2008-01-28,12.539999961853027,-0.0047619379206479415
 PXLW,2008-02-01 20:29:45,2008-02-04,2.430000066757202,2008-02-07,2.1600000858306885,-0.11111110020948456
 TIXC,2008-02-01 19:03:20,2008-02-04,5.150000095367432,2008-02-07,5.099999904632568,-0.009708774720186868
 CPRX,2008-02-01 18:35:53,2008-02-04,3.390000104904175,2008-02-07,3.3499999046325684,-0.011799468741531833
 LTFD,2008-02-01 18:16:06,2008-02-04,1.2999999523162842,2008-02-07,1.350000023841858,0.038461594891973455
 PXLW,2008-02-01 17:57:49,2008-02-04,2.430000066757202,2008-02-07,2.1600000858306885,-0.11111110020948456
 DKAM,2008-02-01 17:44:01,2008-02-04,937.4953002929688,2008-02-07,1012.4949340820312,0.08000001041671889
 DKAM,2008-02-01 17:23:39,2008-02-04,937.4953002929688,2008-02-07,1012.4949340820312,0.08000001041671889
 EVBN,2008-02-01 16:51:54,2008-02-04,17.0,2008-02-07,16.899999618530273,-0.005882375380572151
 FAST,2008-02-01 16:39:05,2008-02-04,10.475000381469727,2008-02-07,10.217499732971191,-0.02458239991609487
 UVSP,2008-02-01 16:18:03,2008-02-04,24.860000610351562,2008-02-07,23.579999923706055,-0.051488361030551336
 MBI,2008-02-01 16:06:40,2008-02-04,16.059999465942383,2008-02-07,14.199999809265137,-0.11581567363197315
 LNG,2008-02-01 16:04:31,2008-02-04,30.0,2008-02-07,27.610000610351562,-0.07966664632161459
 UVSP,2008-02-01 16:00:27,2008-02-04,24.860000610351562,2008-02-07,23.579999923706055,-0.051488361030551336
 FED,2008-02-01 16:00:18,2008-02-04,7.400000095367432,2008-02-07,7.400000095367432,0.0
 BLC,2008-02-01 15:50:35,2008-02-01,10.032600402832031,2008-02-04,10.032600402832031,0.0
 UVSP,2008-02-01 15:43:46,2008-02-01,25.709999084472656,2008-02-04,25.399999618530273,-0.012057544806744255
 UVSP,2008-02-01 15:32:48,2008-02-01,25.709999084472656,2008-02-04,25.399999618530273,-0.012057544806744255
 FFCH,2008-02-01 15:19:15,2008-02-01,25.010000228881836,2008-02-04,23.989999771118164,-0.04078370445537876
 MRCY,2008-02-01 15:02:57,2008-02-01,8.550000190734863,2008-02-04,8.069999694824219,-0.05614040762604813
 TEX,2008-02-01 14:57:26,2008-02-01,60.560001373291016,2008-02-04,59.52000045776367,-0.01717306624741952
 TEX,2008-02-01 14:53:28,2008-02-01,60.560001373291016,2008-02-04,59.52000045776367,-0.01717306624741952
 NVAX,2008-02-01 14:41:56,2008-02-01,63.79999923706055,2008-02-04,70.5999984741211,0.10658306141656691
 SLNM,2008-02-01 14:30:59,2008-02-01,1.6399999856948853,2008-02-04,1.600000023841858,-0.02439022085483674
 NWCI,2008-02-01 14:21:25,2008-02-01,1.5499999523162842,2008-02-04,1.6100000143051147,0.038709718603002444
 ODC,2008-02-01 14:15:48,2008-02-01,19.200000762939453,2008-02-04,18.43000030517578,-0.040104188914927286
 HARL,2008-02-01 14:02:08,2008-02-01,13.25,2008-02-04,13.25,0.0
 XTLB,2008-02-01 13:42:59,2008-02-01,190.0,2008-02-04,195.0,0.02631578947368421
 CATY,2008-02-01 13:15:51,2008-02-01,27.399999618530273,2008-02-04,27.610000610351562,0.007664269881203504
 CUZ,2008-02-01 13:12:01,2008-02-01,77.62879180908203,2008-02-04,80.16937255859375,0.03272729988842218
 CUZ,2008-02-01 13:11:42,2008-02-01,77.62879180908203,2008-02-04,80.16937255859375,0.03272729988842218
 MKC,2008-02-01 13:11:37,2008-02-01,17.229999542236328,2008-02-04,17.09000015258789,-0.008125327531509997
 CUZ,2008-02-01 13:11:25,2008-02-01,77.62879180908203,2008-02-04,80.16937255859375,0.03272729988842218
 CUZ,2008-02-01 13:11:09,2008-02-01,77.62879180908203,2008-02-04,80.16937255859375,0.03272729988842218
 LCNB,2008-02-01 13:11:05,2008-02-01,12.0,2008-02-04,12.0,0.0
 CUZ,2008-02-01 13:10:49,2008-02-01,77.62879180908203,2008-02-04,80.16937255859375,0.03272729988842218
 ATGN,2008-02-01 12:50:44,2008-02-01,1.6100000143051147,2008-02-04,1.6100000143051147,0.0
 BDL,2008-02-01 09:49:52,2008-02-01,8.149999618530273,2008-02-04,8.220000267028809,0.008589037027606473
 FDBC,2008-02-01 09:28:52,2008-02-01,17.366666793823242,2008-02-04,17.366666793823242,0.0
 CBKM,2008-02-01 09:05:28,2008-02-01,12.0,2008-02-04,12.0,0.0
 AMKR,2008-02-13 21:53:10,2008-02-14,10.850000381469727,2008-02-19,11.289999961853027,0.04055295529157383
 OPK,2008-02-13 21:18:13,2008-02-14,2.7200000286102295,2008-02-19,2.7300000190734863,0.003676467043408923
 OPK,2008-02-13 21:16:39,2008-02-14,2.7200000286102295,2008-02-19,2.7300000190734863,0.003676467043408923
 OPK,2008-02-13 21:14:43,2008-02-14,2.7200000286102295,2008-02-19,2.7300000190734863,0.003676467043408923
 ALGN,2008-02-13 20:20:01,2008-02-14,13.420000076293945,2008-02-19,13.199999809265137,-0.01639346242757725
 ALGN,2008-02-13 20:15:03,2008-02-14,13.420000076293945,2008-02-19,13.199999809265137,-0.01639346242757725
 CPN,2008-02-13 18:53:47,2008-02-14,16.350000381469727,2008-02-19,17.610000610351562,0.07706423238435256
 NANX,2008-02-13 18:29:48,2008-02-14,3.3299999237060547,2008-02-19,3.25,-0.024024001663345514
 DPZ,2008-02-13 17:39:49,2008-02-14,14.100000381469727,2008-02-19,13.489999771118164,-0.043262453464414624
 BKH,2008-02-13 17:18:07,2008-02-14,38.5099983215332,2008-02-19,37.11000061035156,-0.036354135866030916
 MIPS,2008-02-13 17:16:43,2008-02-14,4.03000020980835,2008-02-19,3.7300000190734863,-0.07444173079810586
 HBI,2008-02-13 16:52:25,2008-02-14,6.414999961853027,2008-02-19,6.775000095367432,0.05611849347703116
 APKT,2008-02-13 16:39:33,2008-02-14,7.730000019073486,2008-02-19,7.21999979019165,-0.06597674354766228
 AN,2008-02-13 16:33:09,2008-02-14,15.75,2008-02-19,15.149999618530273,-0.0380952623155382
 FNBN,2008-02-13 16:30:04,2008-02-15,763.0,2008-02-20,742.0,-0.027522935779816515
 SFD,2008-02-13 16:18:57,2008-02-14,26.600000381469727,2008-02-19,26.309999465942383,-0.010902289901069557
 MAG,2008-02-13 15:55:41,2008-02-13,12.789999961853027,2008-02-19,12.199999809265137,-0.0461298009654107
 LTFD,2008-02-13 15:55:04,2008-02-13,1.350000023841858,2008-02-19,1.350000023841858,0.0
 WNC,2008-02-13 15:34:39,2008-02-13,8.800000190734863,2008-02-19,8.710000038146973,-0.010227289845135216
 BDC,2008-02-13 15:16:15,2008-02-13,44.40999984741211,2008-02-19,41.2400016784668,-0.07138027876237511
 QCRH,2008-02-13 15:14:28,2008-02-13,15.300000190734863,2008-02-19,15.350000381469727,0.0032679862818002854
 MAG,2008-02-13 15:14:04,2008-02-13,12.789999961853027,2008-02-19,12.199999809265137,-0.0461298009654107
 FFKT,2008-02-13 15:11:47,2008-02-13,26.1200008392334,2008-02-19,26.15999984741211,0.0015313555472261187
 PRK,2008-02-13 14:55:13,2008-02-13,65.61000061035156,2008-02-19,62.939998626708984,-0.040695045858928414
 EXPD,2008-02-13 14:09:58,2008-02-13,40.91999816894531,2008-02-19,40.47999954223633,-0.010752655092807524
 CUZ,2008-02-13 13:24:36,2008-02-13,71.22088623046875,2008-02-19,69.16019439697266,-0.02893381341574091
 UHAL,2008-02-13 13:14:14,2008-02-13,5.763000011444092,2008-02-19,5.413000106811523,-0.060732240835943606
 SBH,2008-02-13 13:00:17,2008-02-13,7.980000019073486,2008-02-19,7.260000228881836,-0.09022553740234772
 CWT,2008-02-13 12:53:48,2008-02-13,18.059999465942383,2008-02-19,17.46500015258789,-0.03294569938811705
 NYT,2008-02-22 19:55:17,2008-02-25,18.010000228881836,2008-02-28,18.549999237060547,0.02998328713581794
 NYT,2008-02-22 19:54:12,2008-02-25,18.010000228881836,2008-02-28,18.549999237060547,0.02998328713581794
 ZION,2008-02-22 19:20:22,2008-02-25,50.790000915527344,2008-02-28,50.34000015258789,-0.008860026675090695
 GSBC,2008-02-22 19:10:02,2008-02-25,18.530000686645508,2008-02-28,18.280000686645508,-0.013491634686240133
 MDT,2008-02-22 18:57:53,2008-02-25,48.470001220703125,2008-02-28,49.7599983215332,0.026614340176230038
 MDT,2008-02-22 18:57:22,2008-02-25,48.470001220703125,2008-02-28,49.7599983215332,0.026614340176230038
 MDT,2008-02-22 18:56:40,2008-02-25,48.470001220703125,2008-02-28,49.7599983215332,0.026614340176230038
 MDT,2008-02-22 18:56:05,2008-02-25,48.470001220703125,2008-02-28,49.7599983215332,0.026614340176230038
 AN,2008-02-22 18:38:09,2008-02-25,15.380000114440918,2008-02-28,15.09000015258789,-0.018855654076408906
 AN,2008-02-22 18:35:55,2008-02-25,15.380000114440918,2008-02-28,15.09000015258789,-0.018855654076408906
 CPK,2008-02-22 17:49:58,2008-02-25,19.573333740234375,2008-02-28,19.98666763305664,0.021117194357782216
 CPK,2008-02-22 17:40:33,2008-02-25,19.573333740234375,2008-02-28,19.98666763305664,0.021117194357782216
 LTFD,2008-02-22 17:25:31,2008-02-25,1.350000023841858,2008-02-28,1.350000023841858,0.0
 WWW,2008-02-22 17:18:42,2008-02-25,12.994999885559082,2008-02-28,13.354999542236328,0.027702936502315936
 ICCC,2008-02-22 17:06:38,2008-02-25,3.430000066757202,2008-02-28,3.0399999618530273,-0.11370265227804777
 AUBN,2008-02-22 17:02:25,2008-02-25,21.309999465942383,2008-02-28,21.299999237060547,-0.00046927400903121994
 FCNCA,2008-02-22 17:02:03,2008-02-25,142.00999450683594,2008-02-28,148.0,0.04218016847311209
 IESC,2008-02-22 17:00:38,2008-02-25,15.319999694824219,2008-02-28,17.290000915527344,0.12859016057086994
 MAKO,2008-02-22 16:59:57,2008-02-25,9.489999771118164,2008-02-28,11.050000190734863,0.16438360982519723
 MAKO,2008-02-22 16:55:49,2008-02-25,9.489999771118164,2008-02-28,11.050000190734863,0.16438360982519723
 MAKO,2008-02-22 16:52:51,2008-02-25,9.489999771118164,2008-02-28,11.050000190734863,0.16438360982519723
 MAKO,2008-02-22 16:43:46,2008-02-25,9.489999771118164,2008-02-28,11.050000190734863,0.16438360982519723
 CPK,2008-02-22 16:39:15,2008-02-25,19.573333740234375,2008-02-28,19.98666763305664,0.021117194357782216
 MAKO,2008-02-22 16:33:56,2008-02-25,9.489999771118164,2008-02-28,11.050000190734863,0.16438360982519723
 FO,2008-02-22 16:30:43,2008-02-25,250.81700134277344,2008-02-28,250.81700134277344,0.0
 CNB,2008-02-22 16:25:32,2008-02-25,1.3343700170516968,2008-02-28,1.2147300243377686,-0.08966028251914257
 AUBN,2008-02-22 16:21:28,2008-02-25,21.309999465942383,2008-02-28,21.299999237060547,-0.00046927400903121994
 EPHC,2008-02-22 16:20:06,2008-02-25,10.710000038146973,2008-02-28,11.260000228881836,0.05135389250941809
 CPK,2008-02-22 16:19:31,2008-02-25,19.573333740234375,2008-02-28,19.98666763305664,0.021117194357782216
 ONB,2008-02-22 16:13:54,2008-02-25,17.0,2008-02-28,16.1200008392334,-0.05176465651568245
 OPK,2008-02-22 16:02:27,2008-02-25,2.7200000286102295,2008-02-28,2.5999999046325684,-0.044117692174795525
 XTLB,2008-02-22 15:32:08,2008-02-22,190.0,2008-02-25,193.5,0.018421052631578946
 FOLD,2008-03-04 21:11:36,2008-03-05,10.180000305175781,2008-03-10,9.979999542236328,-0.01964643977837284
 FOLD,2008-03-04 21:09:43,2008-03-05,10.180000305175781,2008-03-10,9.979999542236328,-0.01964643977837284
 EWBC,2008-03-04 19:39:16,2008-03-05,18.270000457763672,2008-03-10,17.1299991607666,-0.062397442169337056
 MMLP,2008-03-04 19:21:45,2008-03-05,34.15999984741211,2008-03-10,34.0,-0.00468383630347793
 MMLP,2008-03-04 19:21:02,2008-03-05,34.15999984741211,2008-03-10,34.0,-0.00468383630347793
 MMLP,2008-03-04 19:19:22,2008-03-05,34.15999984741211,2008-03-10,34.0,-0.00468383630347793
 MMLP,2008-03-04 19:18:50,2008-03-05,34.15999984741211,2008-03-10,34.0,-0.00468383630347793
 MMLP,2008-03-04 19:16:49,2008-03-05,34.15999984741211,2008-03-10,34.0,-0.00468383630347793
 IESC,2008-03-04 18:48:10,2008-03-05,16.360000610351562,2008-03-10,14.829999923706055,-0.09352082087805187
 TIE,2008-03-04 18:39:38,2008-03-05,19.270000457763672,2008-03-10,15.890000343322754,-0.17540218132580027
 GIGA,2008-03-04 18:37:35,2008-03-05,292.5,2008-03-10,297.0,0.015384615384615385
 TIXC,2008-03-04 18:18:51,2008-03-05,4.650000095367432,2008-03-10,4.599999904632568,-0.010752728969764116
 VRNM,2008-03-04 17:59:34,2008-03-05,36.0,2008-03-10,37.68000030517578,0.0466666751437717
 VRNM,2008-03-04 17:59:17,2008-03-05,36.0,2008-03-10,37.68000030517578,0.0466666751437717
 EIG,2008-03-04 17:57:24,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:56:09,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:54:51,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:53:22,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:51:59,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:50:35,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:49:26,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:48:05,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:46:40,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 CQP,2008-03-04 17:45:47,2008-03-05,16.540000915527344,2008-03-10,15.510000228881836,-0.06227331497174034
 EIG,2008-03-04 17:45:27,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 EIG,2008-03-04 17:44:05,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
 KDUS,2008-03-04 17:39:22,2008-03-05,1.7300000190734863,2008-03-10,1.7300000190734863,0.0
 AGYS,2008-03-04 17:35:29,2008-03-05,12.039999961853027,2008-03-10,11.4399995803833,-0.04983391888461293
 PRA,2008-03-04 17:32:52,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:32:31,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:32:14,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:31:55,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:31:31,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:31:11,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:30:50,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:30:30,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:30:11,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:29:52,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:29:35,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 SUPX,2008-03-04 17:29:22,2008-03-05,20.100000381469727,2008-03-10,19.989999771118164,-0.005472667077806253
 PRA,2008-03-04 17:29:14,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:28:55,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:28:36,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 PRA,2008-03-04 17:28:18,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 HTBK,2008-03-04 17:28:08,2008-03-05,15.859999656677246,2008-03-10,15.239999771118164,-0.039092049116032285
 PRA,2008-03-04 17:27:54,2008-03-05,26.34000015258789,2008-03-10,25.0,-0.050873202157374946
 FSS,2008-03-04 17:27:30,2008-03-05,12.279999732971191,2008-03-10,11.899999618530273,-0.03094463539935074
 RCKY,2008-03-04 17:18:13,2008-03-05,5.360000133514404,2008-03-10,5.079999923706055,-0.05223884381225961
 RCKY,2008-03-04 17:18:10,2008-03-05,5.360000133514404,2008-03-10,5.079999923706055,-0.05223884381225961
 RCKY,2008-03-04 17:18:05,2008-03-05,5.360000133514404,2008-03-10,5.079999923706055,-0.05223884381225961
 MMR,2008-03-04 17:17:20,2008-03-05,16.969999313354492,2008-03-10,17.239999771118164,0.015910457789541324
 EIG,2008-03-04 17:15:58,2008-03-05,16.950000762939453,2008-03-10,16.700000762939453,-0.014749261872991517
